SalesOrderID,OrderDate,ShipDate,CustomerID,ShipToAddressID,BillToAddressID,SubTotal,TaxAmt,Freight,TotalDue
71212,4/22/2014,4/29/2014,23855,23118,23118,624.46,49.9568,15.6115,690.0283
71213,4/22/2014,4/29/2014,18679,23022,23022,1700.99,136.0792,42.5248,1879.594
71214,4/22/2014,4/29/2014,12123,27203,27203,659.44,52.7552,16.486,728.6812
71215,4/22/2014,4/29/2014,28428,18732,18732,603.49,48.2792,15.0873,666.8565
71216,4/22/2014,4/29/2014,25303,13053,13053,574.98,45.9984,14.3745,635.3529
71217,4/22/2014,4/29/2014,13160,22452,22452,2393.06,191.4448,59.8265,2644.3313
71218,4/22/2014,4/29/2014,29314,19646,19646,564.48,45.1584,14.112,623.7504
71219,4/22/2014,4/29/2014,19188,13502,13502,1732.26,138.5808,43.3065,1914.1473
71220,4/23/2014,4/30/2014,11502,23501,23501,43.98,3.5184,1.0995,48.5979
71221,4/23/2014,4/30/2014,16179,11470,11470,37.27,2.9816,0.9318,41.1834
71222,4/23/2014,4/30/2014,17327,11468,11468,90.95,7.276,2.2738,100.4998
71223,4/23/2014,4/30/2014,18451,14362,14362,75.47,6.0376,1.8868,83.3944
71224,4/23/2014,4/30/2014,14313,27043,27043,39.98,3.1984,0.9995,44.1779
71225,4/23/2014,4/30/2014,25248,25323,25323,39.98,3.1984,0.9995,44.1779
71226,4/23/2014,4/30/2014,15021,13819,13819,8.99,0.7192,0.2248,9.934
71227,4/23/2014,4/30/2014,14798,21409,21409,819.48,65.5584,20.487,905.5254
71228,4/23/2014,4/30/2014,14819,27915,27915,777.44,62.1952,19.436,859.0712
71229,4/23/2014,4/30/2014,12825,28884,28884,2369.96,189.5968,59.249,2618.8058
71230,4/23/2014,4/30/2014,20548,29284,29284,2348.96,187.9168,58.724,2595.6008
71231,4/23/2014,4/30/2014,17986,28636,28636,2359.46,188.7568,58.9865,2607.2033
71232,4/23/2014,4/30/2014,11713,14805,14805,62.98,5.0384,1.5745,69.5929
71233,4/23/2014,4/30/2014,11505,28954,28954,62.98,5.0384,1.5745,69.5929
71234,4/23/2014,4/30/2014,11176,25073,25073,21.49,1.7192,0.5373,23.7465
71235,4/23/2014,4/30/2014,11203,14498,14498,27.28,2.1824,0.682,30.1444
71236,4/23/2014,4/30/2014,11875,26656,26656,89.97,7.1976,2.2493,99.4169
71237,4/23/2014,4/30/2014,17619,20631,20631,91.95,7.356,2.2988,101.6048
71238,4/23/2014,4/30/2014,16117,18443,18443,86.45,6.916,2.1613,95.5273
71239,4/23/2014,4/30/2014,14552,15224,15224,69.99,5.5992,1.7498,77.339
71240,4/23/2014,4/30/2014,21464,22647,22647,76.97,6.1576,1.9243,85.0519
71241,4/23/2014,4/30/2014,13465,18770,18770,75.97,6.0776,1.8993,83.9469
71242,4/23/2014,4/30/2014,17817,23352,23352,49.48,3.9584,1.237,54.6754
71243,4/23/2014,4/30/2014,20056,26121,26121,144.45,11.556,3.6113,159.6173
71244,4/23/2014,4/30/2014,24566,25652,25652,4.99,0.3992,0.1248,5.514
71245,4/23/2014,4/30/2014,26901,22176,22176,3.99,0.3192,0.0998,4.409
71246,4/23/2014,4/30/2014,13096,15466,15466,140.45,11.236,3.5113,155.1973
71247,4/23/2014,4/30/2014,12536,22711,22711,8.99,0.7192,0.2248,9.934
71248,4/23/2014,4/30/2014,18317,21434,21434,21.98,1.7584,0.5495,24.2879
71249,4/23/2014,4/30/2014,19995,15917,15917,618.98,49.5184,15.4745,683.9729
71250,4/23/2014,4/30/2014,13398,15480,15480,2322.28,185.7824,58.057,2566.1194
71251,4/23/2014,4/30/2014,19855,27309,27309,2309.97,184.7976,57.7493,2552.5169
71252,4/23/2014,4/30/2014,17524,22998,22998,2316.97,185.3576,57.9243,2560.2519
71253,4/23/2014,4/30/2014,18788,21408,21408,2351.96,188.1568,58.799,2598.9158
71254,4/23/2014,4/30/2014,18954,13525,13525,893.47,71.4776,22.3368,987.2844
71255,4/23/2014,4/30/2014,13401,17813,17813,2354.99,188.3992,58.8748,2602.264
71256,4/23/2014,4/30/2014,17005,17871,17871,2376.45,190.116,59.4113,2625.9773
71257,4/23/2014,4/30/2014,17264,13719,13719,2325.96,186.0768,58.149,2570.1858
71258,4/23/2014,4/30/2014,25320,29067,29067,2419.06,193.5248,60.4765,2673.0613
71259,4/23/2014,4/30/2014,29367,27243,27243,2419.06,193.5248,60.4765,2673.0613
71260,4/23/2014,4/30/2014,18136,26025,26025,2393.06,191.4448,59.8265,2644.3313
71261,4/23/2014,4/30/2014,25319,20255,20255,2420.34,193.6272,60.5085,2674.4757
71262,4/23/2014,4/30/2014,12321,14022,14022,2398.05,191.844,59.9513,2649.8453
71263,4/23/2014,4/30/2014,26761,19442,19442,1155.48,92.4384,28.887,1276.8054
71264,4/23/2014,4/30/2014,21994,27824,27824,2478.34,198.2672,61.9585,2738.5657
71265,4/23/2014,4/30/2014,24468,27971,27971,1700.99,136.0792,42.5248,1879.594
71266,4/23/2014,4/30/2014,16483,28213,28213,539.99,43.1992,13.4998,596.689
71267,4/23/2014,4/30/2014,15789,24531,24531,2436.97,194.9576,60.9243,2692.8519
71268,4/23/2014,4/30/2014,13107,18952,18952,2351.96,188.1568,58.799,2598.9158
71269,4/23/2014,4/30/2014,11090,21916,21916,751.34,60.1072,18.7835,830.2307
71270,4/23/2014,4/30/2014,11084,13316,13316,756.33,60.5064,18.9083,835.7447
71271,4/23/2014,4/30/2014,28038,28267,28267,2407.04,192.5632,60.176,2659.7792
71272,4/23/2014,4/30/2014,20091,18314,18314,562.96,45.0368,14.074,622.0708
71273,4/23/2014,4/30/2014,20076,15133,15133,553.97,44.3176,13.8493,612.1369
71274,4/23/2014,4/30/2014,20078,26388,26388,628.97,50.3176,15.7243,695.0119
71275,4/23/2014,4/30/2014,21746,13453,13453,1174.48,93.9584,29.362,1297.8004
71276,4/23/2014,4/30/2014,21660,17462,17462,1134.47,90.7576,28.3618,1253.5894
71277,4/23/2014,4/30/2014,21596,26248,26248,1155.48,92.4384,28.887,1276.8054
71278,4/23/2014,4/30/2014,13139,16220,16220,2393.06,191.4448,59.8265,2644.3313
71279,4/23/2014,4/30/2014,13110,16977,16977,1214.85,97.188,30.3713,1342.4093
71280,4/23/2014,4/30/2014,19174,17611,17611,1700.99,136.0792,42.5248,1879.594
71281,4/23/2014,4/30/2014,25709,19724,19724,608.96,48.7168,15.224,672.9008
71282,4/24/2014,5/1/2014,21955,20598,20598,2457.33,196.5864,61.4333,2715.3497
71283,4/24/2014,5/1/2014,21958,15007,15007,2514.93,201.1944,62.8733,2778.9977
71284,4/24/2014,5/1/2014,21968,18485,18485,2541.32,203.3056,63.533,2808.1586
71285,4/24/2014,5/1/2014,16267,22193,22193,593.98,47.5184,14.8495,656.3479
71286,4/24/2014,5/1/2014,16608,24647,24647,29.99,2.3992,0.7498,33.139
71287,4/24/2014,5/1/2014,21988,21026,21026,35,2.8,0.875,38.675
71288,4/24/2014,5/1/2014,20314,25925,25925,67.93,5.4344,1.6983,75.0627
71289,4/24/2014,5/1/2014,25019,25530,25530,23.97,1.9176,0.5993,26.4869
71290,4/24/2014,5/1/2014,18280,24715,24715,91.58,7.3264,2.2895,101.1959
71291,4/24/2014,5/1/2014,16540,15787,15787,2514.93,201.1944,62.8733,2778.9977
71292,4/24/2014,5/1/2014,15664,24173,24173,588.96,47.1168,14.724,650.8008
71293,4/24/2014,5/1/2014,11223,12222,12222,38.98,3.1184,0.9745,43.0729
71294,4/24/2014,5/1/2014,29029,22883,22883,29.48,2.3584,0.737,32.5754
71295,4/24/2014,5/1/2014,27626,14650,14650,33.98,2.7184,0.8495,37.5479
71296,4/24/2014,5/1/2014,11253,26098,26098,28.98,2.3184,0.7245,32.0229
71297,4/24/2014,5/1/2014,16479,28512,28512,71.58,5.7264,1.7895,79.0959
71298,4/24/2014,5/1/2014,11223,12222,12222,29.98,2.3984,0.7495,33.1279
71299,4/24/2014,5/1/2014,23720,21248,21248,34.98,2.7984,0.8745,38.6529
71300,4/24/2014,5/1/2014,25041,25153,25153,32.6,2.608,0.815,36.023
71301,4/24/2014,5/1/2014,20488,15873,15873,14.98,1.1984,0.3745,16.5529
71302,4/24/2014,5/1/2014,18985,17931,17931,94.48,7.5584,2.362,104.4004
71303,4/24/2014,5/1/2014,18230,28342,28342,4.99,0.3992,0.1248,5.514
71304,4/24/2014,5/1/2014,18911,26338,26338,64.47,5.1576,1.6118,71.2394
71305,4/24/2014,5/1/2014,22219,21258,21258,12.94,1.0352,0.3235,14.2987
71306,4/24/2014,5/1/2014,11581,16324,16324,69.97,5.5976,1.7493,77.3169
71307,4/24/2014,5/1/2014,16312,25357,25357,63.97,5.1176,1.5993,70.6869
71308,4/24/2014,5/1/2014,19376,16816,16816,29.48,2.3584,0.737,32.5754
71309,4/24/2014,5/1/2014,19430,17596,17596,63.97,5.1176,1.5993,70.6869
71310,4/24/2014,5/1/2014,23975,27437,27437,38.98,3.1184,0.9745,43.0729
71311,4/24/2014,5/1/2014,29423,26260,26260,21.49,1.7192,0.5373,23.7465
71312,4/24/2014,5/1/2014,27931,19427,19427,7.28,0.5824,0.182,8.0444
71313,4/24/2014,5/1/2014,16325,20920,20920,166.28,13.3024,4.157,183.7394
71314,4/24/2014,5/1/2014,25542,19835,19835,13.98,1.1184,0.3495,15.4479
71315,4/24/2014,5/1/2014,14446,13567,13567,37.29,2.9832,0.9323,41.2055
71316,4/24/2014,5/1/2014,16847,14076,14076,56.97,4.5576,1.4243,62.9519
71317,4/24/2014,5/1/2014,15494,12688,12688,125.47,10.0376,3.1368,138.6444
71318,4/24/2014,5/1/2014,12415,28299,28299,74.98,5.9984,1.8745,82.8529
71319,4/24/2014,5/1/2014,19992,19748,19748,586.97,46.9576,14.6743,648.6019
71320,4/24/2014,5/1/2014,16783,28737,28737,2457.33,196.5864,61.4333,2715.3497
71321,4/24/2014,5/1/2014,20034,12849,12849,2369.97,189.5976,59.2493,2618.8169
71322,4/24/2014,5/1/2014,17553,12088,12088,2342.92,187.4336,58.573,2588.9266
71323,4/24/2014,5/1/2014,17508,15808,15808,2324.92,185.9936,58.123,2569.0366
71324,4/24/2014,5/1/2014,17420,14734,14734,2370.22,189.6176,59.2555,2619.0931
71325,4/24/2014,5/1/2014,17421,11979,11979,2376.96,190.1568,59.424,2626.5408
71326,4/24/2014,5/1/2014,17006,26973,26973,2404.46,192.3568,60.1115,2656.9283
71327,4/24/2014,5/1/2014,13246,19110,19110,2369.96,189.5968,59.249,2618.8058
71328,4/24/2014,5/1/2014,18126,27553,27553,2419.06,193.5248,60.4765,2673.0613
71329,4/24/2014,5/1/2014,17207,23447,23447,2453.04,196.2432,61.326,2710.6092
71330,4/24/2014,5/1/2014,17218,28174,28174,2407.04,192.5632,60.176,2659.7792
71331,4/24/2014,5/1/2014,18332,17004,17004,1174.48,93.9584,29.362,1297.8004
71332,4/24/2014,5/1/2014,17926,19077,19077,1137.43,90.9944,28.4358,1256.8602
71333,4/24/2014,5/1/2014,15724,22348,22348,2309.97,184.7976,57.7493,2552.5169
71334,4/24/2014,5/1/2014,26121,18946,18946,1228.83,98.3064,30.7208,1357.8572
71335,4/24/2014,5/1/2014,23840,23969,23969,539.99,43.1992,13.4998,596.689
71336,4/24/2014,5/1/2014,23841,18708,18708,659.44,52.7552,16.486,728.6812
71337,4/24/2014,5/1/2014,23493,26498,26498,548.98,43.9184,13.7245,606.6229
71338,4/24/2014,5/1/2014,21723,11680,11680,1205.47,96.4376,30.1368,1332.0444
71339,4/24/2014,5/1/2014,21428,16951,16951,1155.48,92.4384,28.887,1276.8054
71340,4/24/2014,5/1/2014,21785,19465,19465,1155.48,92.4384,28.887,1276.8054
71341,4/24/2014,5/1/2014,21644,11872,11872,1145.48,91.6384,28.637,1265.7554
71342,4/24/2014,5/1/2014,18638,20612,20612,1760.47,140.8376,44.0118,1945.3194
71343,4/24/2014,5/1/2014,18565,22546,22546,1789.45,143.156,44.7363,1977.3423
71344,4/24/2014,5/1/2014,25511,28028,28028,1134.47,90.7576,28.3618,1253.5894
71345,4/24/2014,5/1/2014,13769,18392,18392,548.98,43.9184,13.7245,606.6229
71346,4/24/2014,5/1/2014,11425,17302,17302,570.47,45.6376,14.2618,630.3694
71347,4/24/2014,5/1/2014,19283,23326,23326,1763.97,141.1176,44.0993,1949.1869
71348,4/24/2014,5/1/2014,11912,24567,24567,2400.34,192.0272,60.0085,2652.3757
71349,4/24/2014,5/1/2014,25940,20911,20911,578.46,46.2768,14.4615,639.1983
71350,4/24/2014,5/1/2014,13619,19034,19034,2433.04,194.6432,60.826,2688.5092
71351,4/25/2014,5/2/2014,11277,13890,13890,7.95,0.636,0.1988,8.7848
71352,4/25/2014,5/2/2014,11803,19529,19529,74.48,5.9584,1.862,82.3004
71353,4/25/2014,5/2/2014,17311,18187,18187,69.97,5.5976,1.7493,77.3169
71354,4/25/2014,5/2/2014,27972,29219,29219,67.93,5.4344,1.6983,75.0627
71355,4/25/2014,5/2/2014,27588,16621,16621,15.23,1.2184,0.3808,16.8292
71356,4/25/2014,5/2/2014,15605,26391,26391,14.98,1.1984,0.3745,16.5529
71357,4/25/2014,5/2/2014,15123,16882,16882,49.99,3.9992,1.2498,55.239
71358,4/25/2014,5/2/2014,11119,23665,23665,49.99,3.9992,1.2498,55.239
71359,4/25/2014,5/2/2014,13617,20898,20898,53.98,4.3184,1.3495,59.6479
71360,4/25/2014,5/2/2014,27728,21372,21372,67.49,5.3992,1.6873,74.5765
71361,4/25/2014,5/2/2014,18734,20697,20697,2.29,0.1832,0.0573,2.5305
71362,4/25/2014,5/2/2014,11921,17998,17998,8.99,0.7192,0.2248,9.934
71363,4/25/2014,5/2/2014,19807,11556,11556,13.98,1.1184,0.3495,15.4479
71364,4/25/2014,5/2/2014,16461,13991,13991,843.97,67.5176,21.0993,932.5869
71365,4/25/2014,5/2/2014,14822,21175,21175,819.48,65.5584,20.487,905.5254
71366,4/25/2014,5/2/2014,12804,22059,22059,2369.96,189.5968,59.249,2618.8058
71367,4/25/2014,5/2/2014,12813,15625,15625,2317.92,185.4336,57.948,2561.3016
71368,4/25/2014,5/2/2014,11710,17353,17353,62.98,5.0384,1.5745,69.5929
71369,4/25/2014,5/2/2014,27397,23663,23663,33.43,2.6744,0.8358,36.9402
71370,4/25/2014,5/2/2014,28075,13260,13260,88.42,7.0736,2.2105,97.7041
71371,4/25/2014,5/2/2014,23212,26682,26682,29.99,2.3992,0.7498,33.139
71372,4/25/2014,5/2/2014,21933,20525,20525,49.97,3.9976,1.2493,55.2169
71373,4/25/2014,5/2/2014,19411,21714,21714,29.99,2.3992,0.7498,33.139
71374,4/25/2014,5/2/2014,20531,26003,26003,64.97,5.1976,1.6243,71.7919
71375,4/25/2014,5/2/2014,18115,13595,13595,13.98,1.1184,0.3495,15.4479
71376,4/25/2014,5/2/2014,17452,26240,26240,4.99,0.3992,0.1248,5.514
71377,4/25/2014,5/2/2014,11276,24521,24521,4.99,0.3992,0.1248,5.514
71378,4/25/2014,5/2/2014,11287,25057,25057,59.98,4.7984,1.4995,66.2779
71379,4/25/2014,5/2/2014,16651,21132,21132,13.98,1.1184,0.3495,15.4479
71380,4/25/2014,5/2/2014,17517,27745,27745,39.98,3.1984,0.9995,44.1779
71381,4/25/2014,5/2/2014,15978,13445,13445,7.28,0.5824,0.182,8.0444
71382,4/25/2014,5/2/2014,15962,27258,27258,61.96,4.9568,1.549,68.4658
71383,4/25/2014,5/2/2014,21490,23360,23360,7.28,0.5824,0.182,8.0444
71384,4/25/2014,5/2/2014,20756,22923,22923,7.28,0.5824,0.182,8.0444
71385,4/25/2014,5/2/2014,20783,18450,18450,39.98,3.1984,0.9995,44.1779
71386,4/25/2014,5/2/2014,13317,22585,22585,56.97,4.5576,1.4243,62.9519
71387,4/25/2014,5/2/2014,22799,16424,16424,34.98,2.7984,0.8745,38.6529
71388,4/25/2014,5/2/2014,17801,11564,11564,125.93,10.0744,3.1483,139.1527
71389,4/25/2014,5/2/2014,21076,13322,13322,4.99,0.3992,0.1248,5.514
71390,4/25/2014,5/2/2014,19468,15447,15447,6.28,0.5024,0.157,6.9394
71391,4/25/2014,5/2/2014,22699,16367,16367,162.99,13.0392,4.0748,180.104
71392,4/25/2014,5/2/2014,24152,28264,28264,4.99,0.3992,0.1248,5.514
71393,4/25/2014,5/2/2014,28561,23239,23239,23.78,1.9024,0.5945,26.2769
71394,4/25/2014,5/2/2014,16187,22130,22130,4.99,0.3992,0.1248,5.514
71395,4/25/2014,5/2/2014,26907,26910,26910,108.46,8.6768,2.7115,119.8483
71396,4/25/2014,5/2/2014,14547,26393,26393,68.97,5.5176,1.7243,76.2119
71397,4/25/2014,5/2/2014,16460,13728,13728,39.98,3.1984,0.9995,44.1779
71398,4/25/2014,5/2/2014,17814,17463,17463,103.95,8.316,2.5988,114.8648
71399,4/25/2014,5/2/2014,12148,12322,12322,74.98,5.9984,1.8745,82.8529
71400,4/25/2014,5/2/2014,11254,24963,24963,140.45,11.236,3.5113,155.1973
71401,4/25/2014,5/2/2014,19646,13764,13764,85.48,6.8384,2.137,94.4554
71402,4/25/2014,5/2/2014,12968,16833,16833,21.98,1.7584,0.5495,24.2879
71403,4/25/2014,5/2/2014,12652,19035,19035,49.99,3.9992,1.2498,55.239
71404,4/25/2014,5/2/2014,12470,20642,20642,49.99,3.9992,1.2498,55.239
71405,4/25/2014,5/2/2014,16121,29713,29713,614.47,49.1576,15.3618,678.9894
71406,4/25/2014,5/2/2014,17592,23322,23322,2334.97,186.7976,58.3743,2580.1419
71407,4/25/2014,5/2/2014,17475,25868,25868,2370.96,189.6768,59.274,2619.9108
71408,4/25/2014,5/2/2014,18351,27156,27156,2319.99,185.5992,57.9998,2563.589
71409,4/25/2014,5/2/2014,17417,23474,23474,2354.99,188.3992,58.8748,2602.264
71410,4/25/2014,5/2/2014,16983,24829,24829,2357.28,188.5824,58.932,2604.7944
71411,4/25/2014,5/2/2014,13362,29110,29110,2294.99,183.5992,57.3748,2535.964
71412,4/25/2014,5/2/2014,13357,22681,22681,2362.27,188.9816,59.0568,2610.3084
71413,4/25/2014,5/2/2014,11609,14497,14497,2453.04,196.2432,61.326,2710.6092
71414,4/25/2014,5/2/2014,22907,12774,12774,1725.98,138.0784,43.1495,1907.2079
71415,4/25/2014,5/2/2014,15648,17212,17212,1735.98,138.8784,43.3995,1918.2579
71416,4/25/2014,5/2/2014,13103,18418,18418,2398.05,191.844,59.9513,2649.8453
71417,4/25/2014,5/2/2014,13114,14882,14882,2384.07,190.7256,59.6018,2634.3974
71418,4/25/2014,5/2/2014,12586,24973,24973,564.99,45.1992,14.1248,624.314
71419,4/25/2014,5/2/2014,15213,22421,22421,769.49,61.5592,19.2373,850.2865
71420,4/25/2014,5/2/2014,17861,17816,17816,1749.96,139.9968,43.749,1933.7058
71421,4/25/2014,5/2/2014,25446,28809,28809,1151.76,92.1408,28.794,1272.6948
71422,4/25/2014,5/2/2014,28568,14993,14993,1145.48,91.6384,28.637,1265.7554
71423,4/25/2014,5/2/2014,13126,12449,12449,2401.01,192.0808,60.0253,2653.1161
71424,4/25/2014,5/2/2014,13131,22476,22476,2393.06,191.4448,59.8265,2644.3313
71425,4/25/2014,5/2/2014,29311,19181,19181,603.96,48.3168,15.099,667.3758
71426,4/26/2014,5/3/2014,22611,29426,29426,1775.47,142.0376,44.3868,1961.8944
71427,4/26/2014,5/3/2014,26354,28475,28475,1750.98,140.0784,43.7745,1934.8329
71428,4/26/2014,5/3/2014,11758,22560,22560,27.28,2.1824,0.682,30.1444
71429,4/26/2014,5/3/2014,15034,23806,23806,94.46,7.5568,2.3615,104.3783
71430,4/26/2014,5/3/2014,18793,23834,23834,30.48,2.4384,0.762,33.6804
71431,4/26/2014,5/3/2014,28219,29461,29461,39.98,3.1984,0.9995,44.1779
71432,4/26/2014,5/3/2014,11361,27586,27586,49.99,3.9992,1.2498,55.239
71433,4/26/2014,5/3/2014,17766,14451,14451,2341.97,187.3576,58.5493,2587.8769
71434,4/26/2014,5/3/2014,20553,20437,20437,2354.98,188.3984,58.8745,2602.2529
71435,4/26/2014,5/3/2014,28777,16209,16209,53.99,4.3192,1.3498,59.659
71436,4/26/2014,5/3/2014,11211,21619,21619,27.28,2.1824,0.682,30.1444
71437,4/26/2014,5/3/2014,27476,21848,21848,25.48,2.0384,0.637,28.1554
71438,4/26/2014,5/3/2014,23091,23515,23515,97.96,7.8368,2.449,108.2458
71439,4/26/2014,5/3/2014,23875,25907,25907,37.27,2.9816,0.9318,41.1834
71440,4/26/2014,5/3/2014,16795,16711,16711,67.93,5.4344,1.6983,75.0627
71441,4/26/2014,5/3/2014,16813,22342,22342,13.98,1.1184,0.3495,15.4479
71442,4/26/2014,5/3/2014,26077,24870,24870,7.28,0.5824,0.182,8.0444
71443,4/26/2014,5/3/2014,15272,14792,14792,64.47,5.1576,1.6118,71.2394
71444,4/26/2014,5/3/2014,14922,16822,16822,4.99,0.3992,0.1248,5.514
71445,4/26/2014,5/3/2014,15743,20077,20077,39.98,3.1984,0.9995,44.1779
71446,4/26/2014,5/3/2014,21777,22079,22079,180.98,14.4784,4.5245,199.9829
71447,4/26/2014,5/3/2014,14178,29732,29732,86.58,6.9264,2.1645,95.6709
71448,4/26/2014,5/3/2014,16264,29573,29573,21.98,1.7584,0.5495,24.2879
71449,4/26/2014,5/3/2014,18622,28973,28973,64.97,5.1976,1.6243,71.7919
71450,4/26/2014,5/3/2014,13780,28664,28664,59.49,4.7592,1.4873,65.7365
71451,4/26/2014,5/3/2014,21529,19776,19776,29.99,2.3992,0.7498,33.139
71452,4/26/2014,5/3/2014,23633,17913,17913,38.98,3.1184,0.9745,43.0729
71453,4/26/2014,5/3/2014,25543,15427,15427,49.97,3.9976,1.2493,55.2169
71454,4/26/2014,5/3/2014,24570,26506,26506,58.98,4.7184,1.4745,65.1729
71455,4/26/2014,5/3/2014,27838,27363,27363,30.48,2.4384,0.762,33.6804
71456,4/26/2014,5/3/2014,11131,12025,12025,56.98,4.5584,1.4245,62.9629
71457,4/26/2014,5/3/2014,25670,16969,16969,48.97,3.9176,1.2243,54.1119
71458,4/26/2014,5/3/2014,14582,24533,24533,49.98,3.9984,1.2495,55.2279
71459,4/26/2014,5/3/2014,13092,27508,27508,111.96,8.9568,2.799,123.7158
71460,4/26/2014,5/3/2014,11486,18116,18116,34.99,2.7992,0.8748,38.664
71461,4/26/2014,5/3/2014,17612,18856,18856,2351.96,188.1568,58.799,2598.9158
71462,4/26/2014,5/3/2014,17536,27283,27283,2376.96,190.1568,59.424,2626.5408
71463,4/26/2014,5/3/2014,17427,14289,14289,2371.96,189.7568,59.299,2621.0158
71464,4/26/2014,5/3/2014,15337,28878,28878,839.48,67.1584,20.987,927.6254
71465,4/26/2014,5/3/2014,17362,13174,13174,2309.97,184.7976,57.7493,2552.5169
71466,4/26/2014,5/3/2014,28726,21152,21152,778.62,62.2896,19.4655,860.3751
71467,4/26/2014,5/3/2014,20930,18291,18291,776.33,62.1064,19.4083,857.8447
71468,4/26/2014,5/3/2014,26822,16374,16374,2442.03,195.3624,61.0508,2698.4432
71469,4/26/2014,5/3/2014,26435,12683,12683,1174.48,93.9584,29.362,1297.8004
71470,4/26/2014,5/3/2014,24378,27563,27563,1729.97,138.3976,43.2493,1911.6169
71471,4/26/2014,5/3/2014,27587,13866,13866,1145.48,91.6384,28.637,1265.7554
71472,4/26/2014,5/3/2014,15729,12400,12400,2322.28,185.7824,58.057,2566.1194
71473,4/26/2014,5/3/2014,15751,11530,11530,2374.98,189.9984,59.3745,2624.3529
71474,4/26/2014,5/3/2014,15752,25110,25110,2337.27,186.9816,58.4318,2582.6834
71475,4/26/2014,5/3/2014,28665,13714,13714,1274.33,101.9464,31.8583,1408.1347
71476,4/26/2014,5/3/2014,27539,26937,26937,2419.06,193.5248,60.4765,2673.0613
71477,4/26/2014,5/3/2014,28066,27151,27151,2419.06,193.5248,60.4765,2673.0613
71478,4/26/2014,5/3/2014,23844,11841,11841,563.77,45.1016,14.0943,622.9659
71479,4/26/2014,5/3/2014,21919,17662,17662,1120.49,89.6392,28.0123,1238.1415
71480,4/26/2014,5/3/2014,21920,29159,29159,1184.46,94.7568,29.6115,1308.8283
71481,4/26/2014,5/3/2014,21749,21479,21479,1155.48,92.4384,28.887,1276.8054
71482,4/26/2014,5/3/2014,18792,17214,17214,1775.47,142.0376,44.3868,1961.8944
71483,4/26/2014,5/3/2014,17655,18587,18587,1750.98,140.0784,43.7745,1934.8329
71484,4/26/2014,5/3/2014,20894,20606,20606,1155.48,92.4384,28.887,1276.8054
71485,4/26/2014,5/3/2014,13119,22015,22015,2393.06,191.4448,59.8265,2644.3313
71486,4/26/2014,5/3/2014,19254,25180,25180,1700.99,136.0792,42.5248,1879.594
71487,4/26/2014,5/3/2014,27973,24050,24050,539.99,43.1992,13.4998,596.689
71488,4/27/2014,5/4/2014,21949,21724,21724,2478.34,198.2672,61.9585,2738.5657
71489,4/27/2014,5/4/2014,28613,25223,25223,8.99,0.7192,0.2248,9.934
71490,4/27/2014,5/4/2014,12161,18140,18140,7.95,0.636,0.1988,8.7848
71491,4/27/2014,5/4/2014,11971,19333,19333,59.48,4.7584,1.487,65.7254
71492,4/27/2014,5/4/2014,11795,20515,20515,34.99,2.7992,0.8748,38.664
71493,4/27/2014,5/4/2014,12371,16413,16413,27.28,2.1824,0.682,30.1444
71494,4/27/2014,5/4/2014,11367,18239,18239,27.28,2.1824,0.682,30.1444
71495,4/27/2014,5/4/2014,19265,14386,14386,42.28,3.3824,1.057,46.7194
71496,4/27/2014,5/4/2014,15224,20774,20774,34.99,2.7992,0.8748,38.664
71497,4/27/2014,5/4/2014,15720,16118,16118,34.99,2.7992,0.8748,38.664
71498,4/27/2014,5/4/2014,17072,12224,12224,74.48,5.9584,1.862,82.3004
71499,4/27/2014,5/4/2014,12682,19563,19563,159,12.72,3.975,175.695
71500,4/27/2014,5/4/2014,11237,16552,16552,2452.34,196.1872,61.3085,2709.8357
71501,4/27/2014,5/4/2014,25805,25813,25813,2501.31,200.1048,62.5328,2763.9476
71502,4/27/2014,5/4/2014,24091,29557,29557,2478.34,198.2672,61.9585,2738.5657
71503,4/27/2014,5/4/2014,20172,21147,21147,2451.3,196.104,61.2825,2708.6865
71504,4/27/2014,5/4/2014,16551,20470,20470,2589.41,207.1528,64.7353,2861.2981
71505,4/27/2014,5/4/2014,13141,23756,23756,133.98,10.7184,3.3495,148.0479
71506,4/27/2014,5/4/2014,14796,27811,27811,889.45,71.156,22.2363,982.8423
71507,4/27/2014,5/4/2014,19930,26256,26256,2332.28,186.5824,58.307,2577.1694
71508,4/27/2014,5/4/2014,17651,15537,15537,2398.97,191.9176,59.9743,2650.8619
71509,4/27/2014,5/4/2014,19912,29081,29081,2426.95,194.156,60.6738,2681.7798
71510,4/27/2014,5/4/2014,20584,25228,25228,2357.28,188.5824,58.932,2604.7944
71511,4/27/2014,5/4/2014,15651,16304,16304,564.99,45.1992,14.1248,624.314
71512,4/27/2014,5/4/2014,15663,14764,14764,589.98,47.1984,14.7495,651.9279
71513,4/27/2014,5/4/2014,27682,29590,29590,23.78,1.9024,0.5945,26.2769
71514,4/27/2014,5/4/2014,26006,23503,23503,24.99,1.9992,0.6248,27.614
71515,4/27/2014,5/4/2014,19642,18369,18369,36.59,2.9272,0.9148,40.432
71516,4/27/2014,5/4/2014,21398,15553,15553,23.97,1.9176,0.5993,26.4869
71517,4/27/2014,5/4/2014,17450,15027,15027,123.98,9.9184,3.0995,136.9979
71518,4/27/2014,5/4/2014,16787,20519,20519,39.98,3.1984,0.9995,44.1779
